datePublished,ratingValue,travellerType,queueTime,terminalCleanliness,terminalSeating,terminalSign,foodBeverage,airportShopping,wifiConnectivity,airportStaff,commentHeader,tripVerified,reviewContent,sentiment,AIRPORT_CODE
2020-12-31,0.1,Family Leisure,2.0,3.0,3.0,1.0,0.0,,5.0,3.0,too many problems with the new facility,True,"  Worst airport experience ever. I’ve been flying for 40 years, domestic and international. I always look forward to experiencing a new airport or sizable expansion, such as SLC has recently undergone. Unfortunately, there are too many problems with the new facility to enumerate. The remote (as in feels like you are in the next county) nature of the B terminal is particularly troublesome. On arrival in terminal B, the single down escalator designed to give access to the pedestrian tunnel to terminal A was out of service. There was no ongoing effort to repair the equipment nor any effort made by airport personnel to advise travelers of the situation—just a huge “traffic jam” (btw, interesting social experiment—social distancing immediately collapsed, health is apparently less important than getting ahead). I agree wholeheartedly with those who wonder if those who designed and executed the expansion actually travel regularly. Travelers beware: If you have a right connection you are likely to miss it, particularly if it in involves a terminal transfer. There are certain airports I have avoided for years. For instance, given the choice I would ordinarily fly through SLC over DIA every day of the week. Not anymore. SLC has catapulted straight to the top of my list of airports to avoid.",-1,SLC
2020-12-30,0.3,Couple Leisure,4.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,it was a miserable experience,True," My wife (who is on oxygen) and I had to leave from and returned to gates at the very end of the main concourse - of the very, very, very long main concourse. There are moving walkways - 4, to be exact - that are very, very far apart, and there is nowhere for a handicapped person to sit and rest between those walkways. Everything is very clean and sanitized - with nowhere to rest. There are no kiosks in the concourse with airport maps showing what stores are available within that long concourse, either, so if you're looking for something, you have to physically re-walk that long, long concourse. On one of those walkways, I spied a food place with a few blocked-off tables, but nothing like at PDX or SeaTac or O'Hare. There are very few places to eat, anyway - so maybe that is why they don't bother with kiosks. Once out of the concourse and past the security doors, there are multiple ""island"" features where one can sit and get a breath, which is a good thing, because it is another long, long walk to get to baggage claims - which is another long problem. There are two sets of carousels - one to the left of the security exit, and one to the right. Neither is clearly marked overhead, but one is for Delta, the other for all other carriers. The video screens to tell you where your luggage will be are both a long way from where you first see them - so you have to walk hundreds of feet - only to find out you should have gone the other way. Then, I had to pass four empty, unused carousels to get to my luggage. So then, I could finally leave the terminal and go out to my waiting daughter. Except: When you leave the terminal, you are in the area for shuttles. You walk to one of two crosswalks, and get to the area for Uber and Lyft vehicles. Then you find that there is a concrete wall between you and the place passenger cars can pick you up, so you get to go back across the shuttle area, back in the terminal, up to the second floor, across those lanes and back down to the ground to get out where you can be picked up. All in all, it was a miserable experience. I have been in hundreds of airports around the world. I have never had such a miserable experience. Even getting kicked out of Elmas on Cagliari when it closed and my ride hadn't come was not as bad as this. Just one more proof that ""new and improved"" is a lie. It is a false lie!",-1,SLC
2020-12-27,0.6,Family Leisure,5.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,The airport is made for solo travelers,True," After checking-in, in order to get to the TSA checkpoint, you must go down one level, which is uncommon for US airports. From what I saw, there is only one checkpoint for the entire airport, which could cause long lines during the busy time. We were departing in the late evening, and the line seemed to be about 10-15 minutes long, while the TSA-Pre and priority lanes were completely empty. The security equipment was brand new, and the process went smoothly until I was selected for an additional security check due to my arm brace. The agent was quite rude and forcefully patted down the brace and caused pain after collecting three substance samples and two hand metal detector tests. Additionally, the same agent flipped everything out of one of our suitcases to confiscate a bottle of lotion that was 5 millilitres over the limit and has passed through multiple airports before. Past security, there were a few restaurants like Shake Shack and only one lounge, the Delta SkyClub. Most stores are still under construction. The A gates, which are used by Delta are located within a few minutes of walking distance. However, all other airlines depart from the B gates, which require all passengers to once again go one level lower and walk for quite a large amount of time. The B gates do have restaurants, however, the best options are closer to the entrance of the airport at the A gates. The wifi worked well and all seats were equipped with a power outlet. The airport is made for solo travelers, the layout and long walking distances are not designed for families and people who may need assistance. If you plan on flying with a large group or require mobility help, flying Delta is best as their gates are closest.",1,SLC
2020-12-26,0.1,Business,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,definitely not customer friendly,True,"  I have used this airport for many years to travel on business in the western USA. After my recent experience at the ""new"" airport, I will be looking for a new western USA base. Simply put, I honestly cannot think of anything positive to say about this new airport. The new parking garage is a mess. The signage is quite poor. I wanted to park my rental car in the short term area as I have always done. But when I pulled up the ramp, there were two ways I could go: the left-hand ramp went up, so I took the right-hand entrance. The garage is very poorly designed. The entrances to the garage are VERY narrow, and you have to enter on a right-angle, which made things very tricky. Fortunately I had a very small car, but it was a tight squeeze even so. Once I got into Level Two, I saw a sign stating that overnight parking was not permitted. I drove around for a least 5 minutes, trying to find either someone to help me or the way up to Level Three. There WAS a booth that said ""Information"" but no one was around. So I drove around for another 5 minutes, trying to find the exit. There are signs pointing to ""exit"" but in fact many of them just lead right back into the same level! When I finally DID find the exit, it was unmarked, off to the side in an odd location, and not only did it require a 90-degree turn, but there was a long concrete barrier about six inches high alongside the exit. I couldn't pull into it, so I had to go all the way around and then swing wide. As it was, it was a VERY tight lane, as was the entrance to the down ramp. When I finally got to the exit, I asked the lady at the ticket booth where I could park overnight. She told me to go left, up to Level Three, and that she would immediately call her supervisor, who would meet me at the entrance, to help me. Needless to say, no one up there on Level 3 either. When I got down to the check-in area, it was absolute chaos. Long lines to get a baggage tag, even longer lines to drop the bag off: and the counters were fully staffed. The chaos was not the fault of the airline, but rather the poor airport design. Very poorly laid-out and definitely not customer friendly. I asked the lady at check-in how I was to get to my gate. She said, ""you're at B20"" and that's a bit of a walk: 1.2 miles, actually."" As it turned out it was even further than that! Another airport employee told me later that they were going to build an underground train to connect Terminals A and B, but had no idea if/when that would actually be completed. Several of the rolling walkways were also not functioning. I felt sorry for the older people that I saw that were clearly struggling with that hike. The signage throughout the airport is poor. For example, to get to Terminal B from Terminal A, you have to walk halfway down Terminal A, then take the stairs (or escalators, if they're working) down to the tunnel that leads to B. One would think that this would be frequently signposted but in fact it is not. I wandered around for quite a while before I stumbled upon it. Returning to SLC was more of the same. There are a few signs for ""Baggage Claim"" and then they suddenly disappear. Again, a fair bit of wandering and I finally found: right at the entrance to Terminal A! Not secure at all. For those of you that travel internationally, let me describe SLC: it makes Frankfurt or Paris Charles de Gaulle seem organized and friendly. By the way beer and coffee are basically your only food options..",-1,SLC
2020-12-19,0.2,Business,1.0,3.0,3.0,1.0,1.0,1.0,,2.0,layout was not planned well,False,"  This is a horrible airport, the layout was not planned well. Be prepared to walk, add 30-40 tp get to your connecting gate, escalators down everywhere. I will definitely try and avoid this airport in the future.",-1,SLC
2020-12-08,0.3,Business,1.0,3.0,3.0,5.0,3.0,,,3.0,the worst airport I travel to,True,"  SLC used to be an easy in and out airport. Now it’s the worst airport I travel to. You have to walk for ever to get to the B gates, sorry if you’re older or out of shape. Smaller planes require a long walk outside to a bus, which then inefficiently transports you to your plane on the tarmac. What was once a travel friendly airport has become a inefficient cluster of an airport. I feel sorry for anyone who arrives at b gate and has to get a quick connection in the a gates...good luck. The rental car facility is much better though.",-1,SLC
2020-12-04,0.2,Solo Leisure,4.0,4.0,3.0,2.0,0.0,,,,had to walk and walk and walk,True," I am a 62 year old typical woman, not fit, not unfit. Arrived in SLC airport to visit family on November 18 and left November 29, 2020. I was shocked at the poor design when I arrived and had to walk and walk and walk. As a college professor from New England, I decided to collect annotated data on the trip back. Yes, the art is lovely but if your mood is impaired by the physical requirements to manage your experience, who cares? I was traveling alone with 2 suitcases and 2 carry-ons. I had a rental car. The moment I returned the rental and took my first step towards the terminal, I started my stop watch on my phone. Me and 4 pieces of luggage headed for the first elevator. Up to rental but unfortunately, my airline did not have a check in person at the rental area, nice idea but no help here. Over to the main terminal. Check in, a total of 5 elevators and 44 minutes of walking (there were no lines due to COVID travel so waiting did not change my time). Finally get to the gate to hear a disembarking flight attendant say to the pilot, ""are you ready for a long walk?"" The pilot says, this is my first time here. I think to myself, ""this is my last time here."" And I mean it, the family will have to visit later at one of our family reunions, I am not going back the the SLC airport ever again. Who in their right mind designed this building? My only last thought is to keep the poor employees who must push a wheelchair in this environment in your thoughts.",-1,SLC
2020-11-30,0.1,Family Leisure,2.0,3.0,2.0,3.0,0.0,,,,SLC Airport planning boo boo,True," SLC Airport planning boo boo. So many complaints about unreasonable distances to walk have dominated reviews. The airport has now put up distances and times on the internet in their review. They did not count the distance from drop off or pickup. They posted outrageous times that could only be achieved by young athletes. Massive lack of regard for the less abled and elderly travelers. A word to the SLC mayor, stop your political cover up and address the problem.",-1,SLC
2020-11-30,0.1,Solo Leisure,1.0,2.0,2.0,1.0,1.0,,3.0,2.0,I'm appalled,False,"  Just road tested the new Salt Lake City airport and I'm appalled. Flew American and had to walk miles, and change levels repeatedly. It's the worst organized airport I've ever seen. There are almost no moving sidewalks, and the few there are are either broken or move so slow they're infuriating. I saw NO other people moving options like indoor shuttles. There are no shuttles between terminals. The signs are too infrequent to help, and almost invisible, and totally confusing. I made numerous wrong turns as a result and walked even further, then had to back track. Furthermore the sign for long term parking shuttle directs people out the wrong door, farthest from the shuttle. I don't understand how a new airport can be this bad and do virtually everything wrong. I don't see how people with mobility problems can get around that mess. Horrible ordeal using that airport. Disgraceful. Whoever designed this garbage should be ashamed, and jobless.",-1,SLC
2020-11-28,0.1,Couple Leisure,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,What a horrible layout,False,"  What a horrible layout, all you do is endless walking, nothing is centralized. Car rental clear at far end, you should take note of Tampa International Airport.",-1,SLC
2020-11-21,0.2,Solo Leisure,1.0,5.0,5.0,2.0,1.0,2.0,,4.0,This new airport is an embarrassment!,True," This new airport is an embarrassment! If you’re traveling on any airline other than Delta (which I never will fly again) bring a sturdy pair of hiking boots, your walking stick and a snack to eat along the way. I’m only slightly exaggerating here. It’s almost exactly a mile walk from the airlines ticket counters to the B gates. I felt bad while following someone with a severe limp trying to make the trek. It’s seems obvious that the airport is trying to disservice customers into flying on Delta. I wonder how much Delta paid the city to make sure everyone who flies any other airline will have to walk forever! I enjoy walking when I’m in a national park, but in an airport when trying to make a flight? No good! You failed big time! Denver airport is far and above, even with the broken moving sidewalks and escalators. The long walk actually distracted from the newness of the airport which will get old really fast.",-1,SLC
2020-11-19,0.1,Business,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,What a horrible horrible design!,True, What a horrible horrible design! Get ready to walk and burn an extra 20 plus minutes walking to your gate. Who was the idiot that forces you to walk an extra 5 blocks so you walk thru the shopping mall. They could have built a tunnel straight out.,-1,SLC
2020-11-16,0.1,Couple Leisure,1.0,5.0,2.0,1.0,2.0,1.0,3.0,3.0,Salt Lake City Airport customer review,False,"  The SLC airport design is extremely deficient in the planning and designed length of walking required to most gates. Persons with limited ambulatory capacity are required to suffer with no options other than push roller chairs with no pushers. Unbelievable design, making it the worst in the US.",-1,SLC
2020-11-16,0.4,Couple Leisure,1.0,3.0,3.0,4.0,3.0,,3.0,,Really disappointed,False,"  Brand new beautiful airport, but poorly planned. Plan an extra 30 min to get to & from terminal B. The walk is much longer now that it was when we were routed from Concourse A to the F gates. Really disappointed!",-1,SLC
2020-11-12,0.3,Business,2.0,3.0,4.0,2.0,0.0,,,2.0,Not very impressed,False,  Did not have a good experience for my first visit. Plane had to deplane in the tarmac and then bus to terminal due to construction. I slipped and fell on the ramp outside due to snow and ice. Not very impressed!,-1,SLC
2020-11-10,0.1,Family Leisure,1.0,2.0,2.0,1.0,1.0,1.0,,3.0,the worst designed airport,True,  This has to be the worst designed airport I have ever been in. You literally walk over 1 mile if you are in b concourse. The designers sure spent a lot of time and money on the art but totally forgot to worry about how to effectively move people. The walk ways are extremely slow and narrow. If you plan on ever using this airport allow 30 min of walking time to get to the gate. Sad sad state of affairs for such a new airport. If it were built in the 60’s would still be a poor excuse for moving people. I have been in airports easily 4 times the size of this airport and walk 75% less. The designers should go back to school and should be forced to pay to have this airport redesigned.,-1,SLC
2020-11-10,0.3,Solo Leisure,3.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,The new airport is horrible,True,  The new airport is horrible. Be prepared to walk a lot if you have to go to B terminal and I mean walk. C terminal was worse had to be bussed into B terminal and then had to walk forever and a day just to get to baggage claim. The only good thing I can say is that my bags were actually there waiting because it took about twenty five minutes to get from my gate to the baggage claim.,-1,SLC
2020-11-10,0.4,Couple Leisure,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,so disappointed in the new airport,True,  I am so disappointed in the new airport. Be prepared to walk forever. The design is horrible. Salt Lake clearly went cheap in all aspects. I was not expecting luxury but I was expecting better than what Salt Lake already had.,-1,SLC
2020-11-08,0.2,Couple Leisure,1.0,5.0,3.0,3.0,2.0,2.0,5.0,3.0,poorly designed and dysfunctional,True,"  The new SLC airport is the most poorly designed and dysfunctional airport I've seen in a very long time. It is gorgeous to be sure. But you have to walk through the entire Delta concourse before taking a very long underground tunnel to the second concourse where every other airline is housed. That underground tunnel is 50% longer than the tunnel at O'Hare between the two United concourses. To get to a Southwest or United gate is a solid 20 minute walk (approx. 1 mile) both when you depart and when you arrive. The ""everybody but Delta"" concourse also has very little food. It is as if Delta decided to punish every traveler who was not flying Delta with an extra 20 minutes of walking time, both arriving and departing. The tunnel to the second concourse could easily have been placed at the front of the Delta concourse instead of the back. Forcing someone to walk the entire length of the Delta concourse before having to then walk the entire length of the second concourse is punitive - I can't think of another word for it. Shame on Delta. Shame on the SLC airport authority. It used to be a delight to fly in and out of the SLC airport. Now it takes almost as long to walk from the gate to the street as it does to drive from the airport to Park City.",-1,SLC
2020-11-05,0.1,Business,1.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,I will seek other options wherever possible,False,  Horrible layout. Miles of walking! Moving walkways slow and none for those who want to walk rather than stand. Takes forever to get through this airport! I will seek other options wherever possible. Not proud to call this “home”.,-1,SLC
2020-11-02,0.5,Business,3.0,4.0,4.0,4.0,2.0,,5.0,4.0,I am very unhappy with the new airport layout,False,  The layout of the new airport requires long walks without motorized assistance such as SEA and MSP airports. The trudge through YUL in Montreal seems from the gates to customs is reasonable compared to SLC. I am a cardiac patient with bad knees. The walk from security to the A gates is acceptable but the security to the B gates is ridiculous. The old airport design was simple and easy to navigate with reasonable distances between terminals. I travel for a living and I am very unhappy with the new airport layout. I will begin booking flights through other airports to avoid SLC.,-1,SLC
2020-10-31,0.2,Solo Leisure,3.0,4.0,2.0,1.0,0.0,,1.0,2.0,Everything takes too much time,True," For a brand new $2B airport, not impressed. Everything takes too much time, rude staffing, equipment broken, few signs that some can read or understand, pick up and drop off third rate, bus fumes in pickup area will choke you.",-1,SLC
2020-10-20,0.4,Business,4.0,5.0,4.0,5.0,0.0,,,,This is a brutal experience,True," Very poor if you are elderly or handicapped. From drop off, near the rental cars, to the F and G gates it is a long, long hike, with little help from people movers. I have a walking problem, as does my wife and it took us nearly an hour to walk from the drop off area, through baggage claim, into security, through security, into the main concourse terminal, turn right at Starbucks. Then a long, long walk back to the farthest end of the old Terminal 1 to the F and G gates. There are few people movers along the way. I didn't see one golf cart to assist the elderly or handicapped. This is a brutal experience. We where exhausted and hurting, once we got to our gate, not a good start to our trip to So. Calif. I have over 550,000 miles on Delta, most of which originating from SLC. I was so looking forward the new terminal, but for me..bring back the old one.",-1,SLC
2020-10-19,0.1,Business,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,very poor customer service for the airport staff,True," If you can avoid Salt Lake City airport do so at all costs, it is the worst! Unfortunately I have to deal with this every other week for work, back & forth from Dallas. Again, if you are able to avoid Salt Lake City airport do so at all costs! It is horrible even with the new construction and they do not make any accommodations unless they can physically see your disability! I have spinal stenosis and you have to walk a marathon to get to your connecting flight here, I have actually asked airport staff for assistance getting from one side of the airport to the other, and since my disability is not visible they refused on both dates, it is very painful when one whole side of your body goes numb & very poor customer service for the airport staff to refuse help when there are empty wheelchairs throughout the airport!",-1,SLC
2020-10-14,0.2,Business,2.0,4.0,3.0,2.0,2.0,3.0,,4.0,I will make every effort not to come to this airport,True," The new remodel makes this one of the worst airports in America. My times to get from the gate to a rental car have tripled. I used to be able to return a car and be at my gate in 15 min. My first trip after the new opening took 1hr and 18 min of confusion and exhaustion. Anyone who can make it from the rental car facility to gate G in one trip deserves a medal. I have to rest at 2 locations to make it. They have some people movers but so far at least 50% are always broken. They also don't have enough restrooms so if you come off a plane and have been holding it for 2-1/2 hrs plan on holding it a lot longer. Signage is poor. The main terminal is on multiple levels and confusing. The luggage machines at security take time and separate your bags making grabbing them less efficient. The whole airport sucks and they need golf carts for people who can't make the required hike to their terminals. I have been traveling for work for 14 years, I've been in all US airports and usually fly around 300 flights a year. I have no issues getting around any of them. Chicago Dallas, Atlanta all work well. Congrats to SLC for screwing up a decent airport. For future, I will make every effort not to come to this airport.",-1,SLC
2020-01-08,0.7,Solo Leisure,4.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,undergoing an impressive remodelling and modernization,True," SLC airport is undergoing an impressive remodelling and modernization as we speak, which is appropriate considering that the SLC region and Utah is one of the best regions in the USA in terms of actually maintaining and improving physical infrastructure. The regional and state governments there seem to understand that that not only improves the quality of life for the residents, but it also provides a wonderful aspect for people who are tourists or doing business in the area. That said, here are the airport's strong suits: 1) Signage to wherever you need to go, whether in the terminal, at check-in, or driving into or away from the airport, is usually ample and straightforward. 2) The airport is generally clean, with the major exception of a few gates in an older terminal whose remodel still isn't yet complete (in that case, that particular area I saw was actually pretty dirty). 3) Renting a car, returning a rental car, or taking light rail from and to the airport are all pretty easy (at least Enterprise Rent-A-Car was easy). 4) I don't remember ever meeting even a grumpy or gruff person working at this airport, even TSA, in my experience, were all business with their security monitoring, but courteous and efficient. If you have TSA Pre-Check, that always helps. 5) The exterior of the new terminal under construction as part of the remodeling process conveys SLC's ambition to be an even more modern, more ambitious, and more traveler-friendly metropolis. 6) I still find it hilariously ironic that there are direct flights between SLC and Amsterdam, considering the stereotypes of those regions. Now, for a real con, the present construction work has resulted in some lane changes driving around the airport that require the driver to pay close attention, or else miss their exit or turn or just crash into some concrete barrier. I'm not from SLC, but I love coming to the area by flying into this airport.",1,SLC
2019-12-21,0.9,Solo Leisure,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,have been very impressed with the TSA staff,False,"  I’ve flown from the Salt Lake airport several times this year and have been very impressed with the TSA staff, especially over the rush of Thanksgiving and Christmas travel. They were respectful, friendly, efficient, and quick. The only annoying incident was in August when the man checking my ID had me take off my glasses. No one’s ever had me to that. Overall, I highly recommend the airport and staff!",1,SLC
2019-05-16,0.5,Business,3.0,5.0,,2.0,0.0,,,1.0,need to consider a different approach,True, As I waited in line with everyone else for TSA (pre-check) I had two airport employees step directly in front of me as I was next in line pending TSA review. It was rude behavior and made everyone waiting angry. This process should not be allowed (or if it is allowed the airport should post a sign explaining the exception). I understand employees are “going to work” but when the rest of the world drives to work each morning do they pass other drivers on the emergency lane because they have a scheduled shift? The message airport patrons take away is that airport employees time is more valuable than the airport travelers (who by the way have a plane to catch). Many travelers find themselves in a hurry or experience higher than normal stress levels when traveling and having someone cut right in front of you because they didn’t plan accordingly annoys everyone. Salt Lake City (and other airports) really need to consider a different approach or risk escalated traveler irritation. Why make a stressful experience more stressful.,-1,SLC
2019-01-27,0.9,Solo Leisure,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,Lots of seating around,True," Totally impressed by the cheerful disposition and friendliness of all the staff at the airport. Noticing the empty water bottle in my back pag, the TSA agent, on her own, told me where to find a water fountain. The clerk at the enquiry counter suggested I call the hotel to let them know I had arrived instead of waiting for their shuttle to come on their own schedule - a very useful tip! Young staff greeted passengers and offered assistance. Signage throughout the airport was clear. Lots of seating around. Many shops and eateries. Bathrooms clean. Car rental garage adjacent to the terminal - a huge convenience obviating the need to take a shuttle to and fro from the lot. Finally, the setting of the terminal, surrounded by mountains which were snow covered was just memorably breath taking. Lot of construction taking place outside the terminal - hence one needs to pay attention to lanes and road directions when driving in or out. It was a pleasure using this airport.",1,SLC
2019-01-20,0.1,Business,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,"wasn’t willing to help at all""
",False,"  My roommate and I just got off our flight, she had to wait for her bag and I went ahead to make sure our next flight didn’t leave without us (on the other side of the airport) so I got to the bottom of the gate (this gate had metal bars/runway when heading away from it) and I just wanted to tell her that I’ll hold the plane to make sure she got it (our cell phones weren’t sending texts at this time). The attendant at the gate, as I got into talking space with my roommate yelled at me saying that I can’t go up there because they don’t know if I was on that flight. That I just got off of 10 seconds ago. Clearly trying to tell my roommate the game plan. She was very rude and wasn’t willing to help at all. I will make sure I avoid this airport at all costs in the future. I work in retail and am an Assisant Store Manager of a large world wide retailer and if someone was “breaking the rule” I would kindly tell them and ask how I could help/support to make sure their taken care of. Follow the rules, make the customer happy, keep everyone safe. Ridiculous and rude. Uncalled for. There was better ways to handle the situation.",-1,SLC
2018-07-30,0.1,Family Leisure,5.0,5.0,,3.0,0.0,4.0,,1.0,"Horrible with lost items""
",False,"  Horrible with lost items. I reported my Driver's License lost immediate after exiting the airport and described it's exact location, and it was never found. It took three days to get ahold of a live person as they redirect you to their website every time you call. I'm shocked that they were unable to locate such an important item when they had its exact location immediately after the flight.",-1,SLC
2018-04-04,0.3,Solo Leisure,2.0,1.0,3.0,3.0,3.0,3.0,,,this is truly ridiculous,False,  B Terminal restroom does not have heavy duty hooks installed in the men’s stalls to keep jackets and packs off of the urine soaked floors? Please fix this ASAP! This is a sanitary issue! Who dropped the ball here? The stalls are narrow I realize this but this is truly ridiculous.,-1,SLC
2017-11-25,0.3,Couple Leisure,4.0,3.0,3.0,2.0,3.0,3.0,,3.0,This airport is my least favourite,True," This airport is my least favorite. Limited lounges, only a single Delta lounge. I always travel with a service animal and SLC is one of the least pet friendly airports. They do have 2 pet relief areas but you will be lucky to be be near one. I normally traverse through C gate and its a long walk to the B or E relief area. Worst part is once you finally arrive you have to search for someone to get the gate open which is about a 30 min process on all 3 times I have flown in to this airport. If your lucky a gate agent is near by, if not good luck to find one. Then any gate agent you find needs to call someone which is another 15-20 min wait. It's so horrible for any animal who just departed a 7-9 hr flight. Hopefully after enough pets relive themself on the carpets this airport will get smart and modern and build relief areas like all other airports where you can come and go without a gate agent. I alway cross my fingers I never have to travel through SLC but if your on Delta its a hard airport to avoid. Plus there are no signs to mark or inform you where the relief areas are so do your research.",-1,SLC
2017-08-30,0.7,Solo Leisure,4.0,4.0,4.0,4.0,3.0,,,,a fairly nice airport,False,"  Salt Lake City seems to have a fairly nice airport. My only complaint is the long walk to baggage claim from the B concourse on Terminal 1. Food options are somewhat limited compared to other airports. The place looked clean to me. The lines at check in looked rather long but the Southwest counter was adequately staffed. I was TSA Pre and that went quickly too. Another positive is the light rail line at the south end of Terminal 1. It took me from downtown to the Terminal in 23 minutes. It runs every 15 minutes on weekdays and every 20 minutes on Sundays and Holidays and is much cheaper than taking a cab or uber. It's not as pleasant as Long Beach or Jackson Hole, but it isn't the behemoth like Chicago O'Hare either.",1,SLC
2017-01-26,0.2,Business,3.0,2.0,3.0,3.0,3.0,,,4.0,very inconsiderate to remove all the smoking areas,False,,-1,SLC
2015-09-27,1.0,Couple Leisure,5.0,5.0,,5.0,0.0,,,,easy and fast experience,False,,1,SLC
2014-06-04,0.5,,1.0,4.0,,,,4.0,,,Salt Lake City Airport customer review,False,,-1,SLC
2013-01-02,1.0,,5.0,4.0,,,,0.0,,,Salt Lake City Airport customer review,False,,1,SLC
2012-07-31,0.2,,4.0,4.0,,,,1.0,,,Salt Lake City Airport customer review,False,,-1,SLC
2011-04-27,0.4,,3.0,3.0,,,,3.0,,,Salt Lake City Airport customer review,False,,-1,SLC
2011-02-04,0.5,,3.0,5.0,,,,5.0,,,Salt Lake City Airport customer review,False,,-1,SLC
2010-07-13,0.4,,,,,,,,,,Salt Lake City Airport customer review,False,,-1,SLC
2009-08-03,0.3,,,,,,,,,,Salt Lake City Airport customer review,False,,-1,SLC
2023-11-01,0.1,Business,1.0,4.0,4.0,2.0,0.0,,,,Shuttle service for rental cars is getting worse,True," 
Shuttle service for rental cars is getting worse and worse by the day. I have been traveling weekly to SMF and I can say the shuttle service has gotten worse by the day in the last six months. It used be couple of minutes wait to now it is over 20 minutes of wait with 100s of passengers waiting in shuttle line. At this point, I am seriously not renting car from the airport and just catch Uber ride to downtown rental agencies and it would be cheaper and faster.",-1,SMF
2023-06-02,0.3,Business,3.0,3.0,3.0,4.0,1.0,1.0,4.0,4.0,Worst shuttle service ever,False,  Plan on waiting 50 minutes for the rental car shuttle from terminal B or use airlines that fly out of terminal A. Worst shuttle service ever out of Terminal B. Tons of business travelers needing to get to rental cars and the wait is inconsiderate to those of us who use the airport for work.,1,SMF
2023-05-03,0.4,Business,1.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,worst airport to arrive with luggage,True,  This is the worst airport to arrive with luggage. The airport is tiny and they managed to take more than an hour to start releasing our luggage. It is absolutely the worst airport in Northern California,-1,SMF
2022-02-05,0.4,Business,1.0,4.0,3.0,1.0,0.0,,,3.0,Budget lots more time for this airport,False,"  Budget lots more time for this airport, horribly inefficient. Taking the more difficult option of public transport (rental cars, etc.) is penalized by drop-off area furthest from each terminal. Rental car center requires dragging bags across lots, through building and then long wait on huge bus, only to be dropped off on outer land furthest from check-in! Maddening. If you miss turn-off to your terminal (no sign, only colors) be prepared for long delay as you drive miles to other terminal and terminal return. Why a smallish regional airport needs to be spread out over miles of terminal is difficult to comprehend. It’s one thing to have to significant transfer between terminals at London Heathrow (giant airport in urban area) it’s quite another at small regional. How about putting terminals together and allow passengers to access them without driving all over god’s green earth. Sorry for the rant but dragging heavy bags for 20 minutes at 5am needlessly requires some decompression.",-1,SMF
2021-11-13,0.2,Business,5.0,4.0,5.0,1.0,1.0,2.0,3.0,4.0,Worst airport in a decade,True," Worst airport in a decade. The gas station on the drive in is great, but getting out was awful. No signs! And dark red Jersey barriers in the middle of the road impossible to see which is bad cause 3 of us were driving around trying to find an exit. No signs. Then one tiny sign across the road, no lighting to direct you to the airport. Can’t see in dark and fog. Drove the wrong way, it is a two mile trip to a dead end to get back to the airport. Signs to rental cars as bad. Can’t see in fog which is common this time of year. Another 2 mile misdirection. Rental rental requires a bus. Train to terminal B ok but just be warned. Marginal food choices. Coffee stand closed at 07.00! I have been in 3rd world countries with better quality. Take extra time. Be warned!",-1,SMF
2021-10-19,0.7,Solo Leisure,4.0,5.0,4.0,4.0,4.0,4.0,5.0,1.0,Every time I fly from this airport I have an issue!,True," Was easy to get to, however after I checked in my luggage, I never got them at the final destination as they never made it there! Every time I fly from this airport I have an issue! for both Domestic or International flights!",-1,SMF
2021-09-27,0.1,Solo Leisure,4.0,4.0,,3.0,2.0,,,1.0,They are consistently rude and unnecessarily aggressive,False,"  I’m writing after multiple negative experiences with Sacramento Airport’s traffic operations staff (SMF Operations). They are consistently rude and unnecessarily aggressive. I understand the importance of controlling traffic relative to departures and arrivals, however, it is unacceptable and unnecessary for these employees to be as rude and aggressive as they consistently are. I am wondering if these persons are hired with afore knowledge of their inability to perform their duties without any public service etiquette at all. I would rather travel to the South Bay Area to fly than to fly out of local Sac International in order to avoid having any encounters with these employees whatsoever. I do not appreciate being verbally assaulted by these employees and this is something that definitely should be addressed and changed.",-1,SMF
2020-07-06,0.8,Solo Leisure,5.0,5.0,5.0,5.0,3.0,,,,Easy to Navigate airport,True,  Easy to Navigate airport with a simple layout. Not many restaurants/food places were open due to COVID. Tons of seating available. Easy train connection between check in area and gate area. Extremely short security lines.,1,SMF
2019-12-14,0.1,Business,1.0,5.0,5.0,5.0,4.0,,5.0,3.0,a very trying time getting out of Sacramento,False,"  What a horrible experience. Rental car shuttle line had hundreds in line. Took forever to board. Bus driver was singing and doing hand gestures, I felt unsafe. At airport security, TSA had a hundred people in line. Meanwhile 5 agents and a dog are standing around at the front of the line. The young agent ordering us through the xray took lessons on TV from a nazi program. Overall, a very trying time getting out of Sacramento.",-1,SMF
